subzip_id	n_files	n_dat_files	n_pdf_files	n_txt_files	n_readable_dat	n_bad_dat	total_size_bytes	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	contains_transit	cruise_id_guess	status	notes
KR18-06C_bathymetry_dmo	6	2	4	0	2	0	80055709	136.977414	140.136565	41.402687	43.613559	65.548	4511.585	positive	True	KR18-06C	ok	
KR18-07_bathymetry_dmo	6	2	4	0	2	0	19784193	135.521207	141.900786	32.938524	35.078609	155.538	8018.363	positive	True	KR18-07	ok	
KR18-08_bathymetry_dmo	5	1	4	0	1	0	22349302	138.122307	141.756566	33.038885	34.99712	268.183	8128.938	positive	True	KR18-08	ok	
KR18-09_bathymetry_dmo	6	2	4	0	2	0	30509145	138.963409	140.731849	28.512564	35.062254	120.518	3852.19	positive	True	KR18-09	ok	
KR18-10_bathymetry_dmo	5	1	4	0	1	0	1371517	138.581667	138.63306	34.964028	35.002677	590.798	1468.926	positive	True	KR18-10	ok	
KR18-11C_bathymetry_dmo	6	2	4	0	2	0	198682482	140.007011	159.124237	18.566447	34.844969	1149.715	9219.219	positive	True	KR18-11C	ok	
KR18-12C_bathymetry_dmo	6	2	4	0	2	0	40772925	132.087074	139.374613	31.534699	34.922886	230.009	4363.141	positive	True	KR18-12C	ok	
KR18-13_bathymetry	4	0	4	0	0	0	2200127								False		ok	
KR18-14_leg1_bathymetry	4	0	4	0	0	0	2410369								False		ok	
KR18-14_leg2_bathymetry	4	0	4	0	0	0	2303281								False		ok	
KR18-15_bathymetry	4	0	4	0	0	0	2251724								False		ok	
KR19-01_bathymetry_dmo	6	2	4	0	2	0	16162297	134.415713	139.285348	32.333432	34.853532	55.68	4848.206	positive	True	KR19-01	ok	
KR19-02C_bathymetry_dmo	6	2	4	0	2	0	55477700	128.302495	139.610663	27.21986	35.001631	61.087	7840.505	positive	True	KR19-02C	ok	
KR19-03_bathymetry_dmo	5	1	4	0	1	0	24679283	135.141568	139.237871	32.85417	34.898288	50.673	3690.889	positive	True	KR19-03	ok	
KR19-04_bathymetry_dmo	6	2	4	0	2	0	3286048	135.268838	139.322911	33.287613	35.006521	462.688	1988.609	positive	True	KR19-04	ok	
KR19-05_bathymetry_dmo	6	2	4	0	2	0	86571304	139.714563	154.586485	24.076517	35.020046	55.598	9446.864	positive	True	KR19-05	ok	
KR19-06C_bathymetry_dmo	6	2	4	0	2	0	30679963	135.457325	140.819153	38.795022	41.609911	50.153	2889.473	positive	True	KR19-06C	ok	
KR19-07_bathymetry_dmo	6	2	4	0	2	0	116210372	142.073052	147.26508	38.496207	42.827306	130.145	7558.816	positive	True	KR19-07	ok	
KR19-08_bathymetry_dmo	5	1	4	0	1	0	17963776	138.464269	141.795197	33.333708	34.992393	80.001	7817.665	positive	True	KR19-08	ok	
KR19-09_bathymetry_dmo	6	2	4	0	2	0	20517056	134.990994	138.792822	32.67022	34.461547	76.247	5501.058	positive	True	KR19-09	ok	
KR19-10C_bathymetry_dmo	6	2	4	0	2	0	19263699	130.825061	132.468077	29.769963	32.365411	128.268	2563.505	positive	True	KR19-10C	ok	
KR19-11_bathymetry_dmo	6	2	4	0	2	0	3874488	130.094887	130.57415	30.49534	31.055499	58.681	593.576	positive	True	KR19-11	ok	
KR19-E03_leg1_bathymetry_dmo	6	2	4	0	2	0	33439094	134.159034	135.404707	31.935677	33.707824	120.443	4987.112	positive	True	KR19-E03	ok	
KR19-E03_leg2_bathymetry_dmo	6	2	4	0	2	0	45777999	133.664501	139.815276	31.905845	35.020407	50.906	4896.671	positive	True	KR19-E03	ok	
KR20-03_leg1_bathymetry_dmo	6	2	4	0	2	0	14251962	135.196296	139.37657	33.253566	35.054709	289.862	3718.413	positive	True	KR20-03	ok	
KR20-03_leg2_bathymetry_dmo	5	1	4	0	1	0	14528057	140.267732	141.879097	33.435147	34.638569	2787.779	8702.777	positive	True	KR20-03	ok	
KR20-07_bathymetry_dmo	5	1	4	0	1	0	10294541	139.599831	141.722819	33.313173	34.762777	159.261	7345.444	positive	True	KR20-07	ok	
KR20-09_bathymetry_dmo	6	2	4	0	2	0	26576021	135.152098	139.625685	32.856827	35.051062	231.964	4550.128	positive	True	KR20-09	ok	
KR20-10_bathymetry_dmo	6	2	4	0	2	0	15631448	131.611137	133.014373	30.635759	32.434069	382.861	5012.975	positive	True	KR20-10	ok	
KR20-11_bathymetry_dmo	6	2	4	0	2	0	19670539	127.76411	131.151667	27.187893	31.383388	50.299	1444.826	positive	True	KR20-11	ok	
KR20-12_bathymetry_dmo	6	2	4	0	2	0	19294454	126.459187	138.145208	26.379776	34.515374	90.803	2057.498	positive	True	KR20-12	ok	
KR20-13S_bathymetry_dmo	6	2	4	0	2	0	16595311	136.522568	139.337613	32.817568	34.82126	228.951	4441.515	positive	True	KR20-13S	ok	
KR20-E07_bathymetry_dmo	5	1	4	0	1	0	864837	139.348679	139.383777	35.024084	35.0448	1362.679	1476.329	positive	True	KR20-E07	ok	
KR21-02C_bathymetry_dmo	6	2	4	0	2	0	1478847	138.59148	138.689793	34.766112	35.038115	756.207	1762.994	positive	True	KR21-02C	ok	
KR21-06_leg1_bathymetry_dmo	6	2	4	0	2	0	6938960	136.511658	139.251649	33.533448	34.714207	300.854	3717.194	positive	True	KR21-06	ok	
KR21-08_bathymetry_dmo	5	1	4	0	1	0	987967	139.510846	139.579149	34.611133	34.683217	782.749	1640.742	positive	True	KR21-08	ok	
KR21-09_bathymetry_dmo	5	1	4	0	1	0	1009324	138.591306	138.672417	34.959454	35.015403	708.773	1500.088	positive	True	KR21-09	ok	
KR21-11_bathymetry_dmo	5	1	4	0	1	0	945650	138.56301	138.677472	34.976311	35.031964	476.519	1450.056	positive	True	KR21-11	ok	
KR21-12C_bathymetry_dmo	6	2	4	0	2	0	11077295	133.295595	139.587619	32.989762	35.088205	72.486	2891.208	positive	True	KR21-12C	ok	
KR21-13_bathymetry_dmo	6	2	4	0	2	0	11548812	134.295509	139.743295	33.082728	35.159446	51.374	3666.558	positive	True	KR21-13	ok	
KR21-15C_bathymetry_dmo	6	2	4	0	2	0	4591948	137.902802	139.862254	37.228815	40.80571	50.143	1569.084	positive	True	KR21-15C	ok	
KR21-16_bathymetry_dmo	6	2	4	0	2	0	7247473	139.212702	139.979186	33.072099	35.061197	60.336	2214.342	positive	True	KR21-16	ok	
KR21-17C_bathymetry_dmo	6	2	4	0	2	0	1747542	138.609609	139.526837	34.61773	35.04929	100.677	1648.508	positive	True	KR21-17C	ok	
KR21-18C_bathymetry_dmo	6	2	4	0	2	0	2160724	139.11264	139.596064	34.982052	35.195893	62.479	1534.163	positive	True	KR21-18C	ok	
KR21-20_bathymetry_dmo	6	2	4	0	2	0	30188672	134.60995	138.190885	32.611628	34.542757	106.203	4503.344	positive	True	KR21-20	ok	
KR21-E04_bathymetry_dmo	6	2	4	0	2	0	1444379	139.199364	139.599365	34.977334	35.077075	257.899	1542.766	positive	True	KR21-E04	ok	
KS-16-E01_bathymetry	4	0	4	0	0	0	1406001								False		ok	
KS-16-J05_bathymetry_dmo	5	1	4	0	1	0	1512591	138.875512	139.085833	33.429812	33.515362	1081.898	2264.479	positive	False	KS-16-J05	ok	
KS-17-J04_bathymetry	4	0	4	0	0	0	1420840								False		ok	
KS-17-J05_bathymetry	4	0	4	0	0	0	1361264								False		ok	
KS-17-J07C_bathymetry_dmo	5	1	4	0	1	0	1137516	139.449319	139.598021	34.533737	34.645372	63.978	1387.917	positive	False	KS-17-J07C	ok	
KS-17-J08C_bathymetry_dmo	5	1	4	0	1	0	1352585	141.741629	141.992738	38.32413	38.526706	163.047	349.362	positive	False	KS-17-J08C	ok	
KS-17-J09C_bathymetry_dmo	6	2	4	0	2	0	18851328	141.483425	143.58791	35.392128	39.953393	100.06	7586.51	positive	True	KS-17-J09C	ok	
KS-18-J04_bathymetry_dmo	5	1	4	0	1	0	3411310	136.165911	136.895968	32.839251	33.41792	1613.456	4507.823	positive	False	KS-18-J04	ok	
KS-18-J08_bathymetry_dmo	5	1	4	0	1	0	5595473	133.676025	139.388528	33.061778	35.142613	627.594	3875.955	positive	False	KS-18-J08	ok	
KS-19-10_bathymetry_dmo	5	1	4	0	1	0	31544384	141.734193	146.018334	35.98609	42.656325	111.829	5562.376	positive	False	KS-19-10	ok	
KS-19-11_bathymetry_dmo	5	1	4	0	1	0	26622526	135.518597	140.477983	38.144651	42.023742	107.699	3684.61	positive	True	KS-19-11	ok	
KS-19-12_bathymetry_dmo	5	1	4	0	1	0	57746559	140.885426	146.456707	38.200328	42.674302	50.296	7618.021	positive	True	KS-19-12	ok	
KS-19-13_bathymetry_dmo	6	2	4	0	2	0	24429255	141.388918	145.821738	37.355573	39.55984	56.315	7547.899	positive	True	KS-19-13	ok	
KS-19-14_bathymetry_dmo	6	2	4	0	2	0	44953125	141.130964	145.301219	35.621016	39.655217	120.037	7905.148	positive	True	KS-19-14	ok	
KS-19-16_bathymetry_dmo	6	2	4	0	2	0	3934409	136.561346	137.110399	32.888412	33.732354	1824.169	4589.319	positive	True	KS-19-16	ok	
KS-19-17_bathymetry	4	0	4	0	0	0	1372120								False		ok	
KS-19-5_bathymetry_dmo	5	1	4	0	1	0	4476000	143.649114	145.009018	37.884504	38.156269	4814.236	7566.705	positive	False	KS-19-5	ok	
KS-19-8_bathymetry_dmo	6	2	4	0	2	0	26041277	130.207412	134.825876	25.648296	28.371565	688.905	6589.09	positive	True	KS-19-8	ok	
KS-19-J01_bathymetry_dmo	6	2	4	0	2	0	1534514	136.172444	136.24984	33.503277	33.712566	1347.517	1922.351	positive	True	KS-19-J01	ok	
KS-19-J04_bathymetry_dmo	6	2	4	0	2	0	10593159	138.443367	141.513017	34.043219	34.989972	478.74	7251.861	positive	True	KS-19-J04	ok	
KS-19-J05_bathymetry_dmo	5	1	4	0	1	0	2222100	137.077583	139.394092	34.346759	35.025907	50.392	2669.879	positive	True	KS-19-J05	ok	
KS-20-11_bathymetry_dmo	6	2	4	0	2	0	36123345	140.133136	145.351031	34.974768	42.817232	50.177	7675.949	positive	True	KS-20-11	ok	
KS-20-14_bathymetry_dmo	6	2	4	0	2	0	49491940	140.960103	145.489914	35.716502	38.85509	50.04	7810.898	positive	True	KS-20-14	ok	
KS-20-16_bathymetry_dmo	6	2	4	0	2	0	25677527	143.051153	146.397405	39.060734	42.831551	173.408	8066.208	positive	True	KS-20-16	ok	
KS-20-17_bathymetry_dmo	6	2	4	0	2	0	6871013	140.640453	142.183854	35.342095	37.560562	50.06	3533.514	positive	True	KS-20-17	ok	
KS-20-18_bathymetry_dmo	5	1	4	0	1	0	18785699	140.660309	145.55986	40.519667	42.799235	50.183	7161.353	positive	True	KS-20-18	ok	
KS-20-1_bathymetry_dmo	5	1	4	0	1	0	6379908	139.209217	139.969551	32.093376	34.98505	62.463	2397.578	positive	True	KS-20-1	ok	
KS-20-2_bathymetry_dmo	6	2	4	0	2	0	4547559	130.588088	139.270082	31.150911	34.962354	50.376	2617.299	positive	True	KS-20-2	ok	
KS-20-E01C_bathymetry_dmo	6	2	4	0	2	0	16839137	129.093901	134.81831	28.095325	33.757044	70.253	3579.826	positive	True	KS-20-E01C	ok	
KS-20-J02_bathymetry_dmo	5	1	4	0	1	0	16737506	134.943843	136.962719	32.913082	34.049551	50.105	2707.444	positive	True	KS-20-J02	ok	
KS-20-J03_bathymetry_dmo	5	1	4	0	1	0	1715040	138.509761	139.219654	34.585216	35.077814	50.407	2218.441	positive	True	KS-20-J03	ok	
KS-20-J06_bathymetry_dmo	6	2	4	0	2	0	16052422	135.161218	141.465858	33.225191	34.966174	90.714	7371.293	positive	True	KS-20-J06	ok	
KS-20-J07_leg1_bathymetry_dmo	6	2	4	0	2	0	5524165	140.38764	141.269546	33.72431	34.548684	2418.229	5631.23	positive	True	KS-20-J07	ok	
KS-21-10_bathymetry_dmo	5	1	4	0	1	0	15327666	135.874533	139.407666	32.821459	34.867746	50.506	4456.746	positive	True	KS-21-10	ok	
KS-21-11_bathymetry_dmo	5	1	4	0	1	0	37132538	133.144506	139.437406	29.96418	35.000838	56.648	5140.565	positive	True	KS-21-11	ok	
KS-21-12_bathymetry_dmo	5	1	4	0	1	0	6443145	131.573692	135.061291	35.064463	38.039635	125.891	2960.419	positive	True	KS-21-12	ok	
KS-21-13_bathymetry_dmo	5	1	4	0	1	0	27725944	135.008138	140.713123	36.995854	42.111463	50.246	3699.387	positive	True	KS-21-13	ok	
KS-21-14_bathymetry_dmo	5	1	4	0	1	0	6222085	139.633678	142.303889	34.818096	40.283228	70.801	3824.541	positive	True	KS-21-14	ok	
KS-21-15_bathymetry_dmo	5	1	4	0	1	0	29499318	127.596247	138.740938	25.982121	34.443017	55.586	5647.566	positive	True	KS-21-15	ok	
KS-21-18_bathymetry_dmo	6	2	4	0	2	0	18542221	130.586595	139.584867	30.905566	34.99349	57.645	3292.535	positive	True	KS-21-18	ok	
KS-21-19_bathymetry_dmo	6	2	4	0	2	0	7524069	139.690833	141.103583	34.549628	35.317318	55.169	3835.049	positive	True	KS-21-19	ok	
KS-21-1_bathymetry_dmo	6	2	4	0	2	0	3604680	138.565679	139.757344	34.52699	35.109579	70.963	1722.037	positive	True	KS-21-1	ok	
KS-21-27_bathymetry_dmo	6	2	4	0	2	0	19713366	131.28245	138.364402	30.353164	34.441141	55.802	2275.32	positive	True	KS-21-27	ok	
KS-21-2_bathymetry_dmo	6	2	4	0	2	0	37714557	138.931679	142.148909	26.099212	35.176634	55.655	4046.053	positive	True	KS-21-2	ok	
KS-21-4_bathymetry_dmo	5	1	4	0	1	0	12428607	139.753208	142.907895	34.853636	42.267366	50.0	4160.179	positive	True	KS-21-4	ok	
KS-21-5_bathymetry_dmo	6	2	4	0	2	0	44678706	140.136259	146.378515	34.947575	42.420626	64.448	7556.345	positive	True	KS-21-5	ok	
KS-21-6_bathymetry_dmo	5	1	4	0	1	0	4923370	139.635327	141.050184	41.34993	44.578715	79.194	2844.345	positive	True	KS-21-6	ok	
KS-21-7_bathymetry_dmo	5	1	4	0	1	0	17254068	141.343336	145.167949	38.207295	42.503256	54.608	7518.135	positive	True	KS-21-7	ok	
KS-21-8_bathymetry_dmo	5	1	4	0	1	0	3683166	139.107994	141.590761	34.863448	35.833946	56.092	2303.841	positive	True	KS-21-8	ok	
KS-21-9_bathymetry_dmo	5	1	4	0	1	0	84717168	133.356577	138.857722	28.017168	34.442895	363.941	5013.785	positive	True	KS-21-9	ok	
KS-21-J03_bathymetry_dmo	5	1	4	0	1	0	5925297	135.94155	139.071268	33.357626	34.60085	50.295	2756.018	positive	True	KS-21-J03	ok	
KS-21-J04_bathymetry_dmo	6	2	4	0	2	0	4412117	138.313156	139.779729	34.124358	35.285627	50.107	3655.44	positive	True	KS-21-J04	ok	
KS-21-J05_bathymetry_dmo	6	2	4	0	2	0	11178233	135.163897	139.13821	32.687426	34.785008	50.52	4624.438	positive	True	KS-21-J05	ok	
KS-22-10_bathymetry_dmo	5	1	4	0	1	0	47402174	142.009233	148.80237	39.367505	42.841122	161.461	7125.026	positive	False	KS-22-10	ok	
KS-22-12_bathymetry_dmo	6	2	4	0	2	0	16688520	139.685115	141.60617	31.857437	34.863662	86.62	6103.422	positive	True	KS-22-12	ok	
KS-22-2_bathymetry_dmo	6	2	4	0	2	0	3729182	139.115068	139.777364	34.542819	35.186263	51.538	1831.596	positive	True	KS-22-2	ok	
KS-22-3_bathymetry_dmo	6	2	4	0	2	0	13394051	134.348524	137.193427	32.908952	33.769148	57.447	4538.124	positive	True	KS-22-3	ok	
KS-22-4_bathymetry_dmo	6	2	4	0	2	0	19621514	126.864567	136.301904	26.34089	33.635742	90.793	1952.818	positive	True	KS-22-4	ok	
KS-22-8_bathymetry_dmo	5	1	4	0	1	0	12975843	132.877915	139.089529	32.519615	34.65411	53.854	3803.9	positive	True	KS-22-8	ok	
KS-22-9_bathymetry_dmo	6	2	4	0	2	0	18384871	128.637844	139.191178	29.885402	35.014301	156.986	3320.655	positive	True	KS-22-9	ok	
KS-22-J01_leg1_bathymetry_dmo	6	2	4	0	2	0	1817889	138.573555	139.53498	34.56688	35.090674	52.475	2594.104	positive	True	KS-22-J01	ok	
KS-22-J01_leg2_bathymetry_dmo	5	1	4	0	1	0	1275807	139.333353	139.773242	35.015524	35.169381	103.808	1487.807	positive	True	KS-22-J01	ok	
KS-22-J02C_bathymetry_dmo	6	2	4	0	2	0	10949862	134.365915	139.210011	32.45309	34.989967	50.047	4037.66	positive	True	KS-22-J02C	ok	
KS-22-J03_bathymetry_dmo	6	2	4	0	2	0	18232596	135.080563	139.027047	32.825688	34.496574	80.881	3656.498	positive	True	KS-22-J03	ok	
KS-22-J04C_bathymetry_dmo	5	1	4	0	1	0	7396258	134.782659	137.091579	32.891411	34.059915	300.553	2344.58	positive	False	KS-22-J04C	ok	
KS-22-J05_leg1_bathymetry_dmo	6	2	4	0	2	0	19167938	134.525351	138.326528	32.732952	34.199925	942.756	4432.956	positive	True	KS-22-J05	ok	
KS-22-J06_leg1_bathymetry_dmo	6	2	4	0	2	0	9794429	135.362647	139.45014	33.095233	34.953324	50.155	2751.992	positive	True	KS-22-J06	ok	
KY00-02_bathymetry_dmo	16	12	4	0	12	0	142462752	141.782701	144.57356	36.243399	40.533617	252.79	7587.1	positive	False	KY00-02	ok	
KY00-05_bathymetry_dmo	9	5	4	0	5	0	130725820	143.071637	146.750953	41.724556	45.464253	89.98	7255.5	positive	False	KY00-05	ok	
KY00-08_bathymetry_dmo	14	10	4	0	10	0	265404657	138.820035	140.043944	33.551114	34.735886	87.3	2426.1	positive	False	KY00-08	ok	
KY00-09_bathymetry_dmo	16	12	4	0	12	0	106656822	139.118043	144.368685	33.005983	42.632925	39.42	3106.0	positive	False	KY00-09	ok	
KY00-10_bathymetry_dmo	6	2	4	0	2	0	11781849	138.526042	139.200501	34.742142	34.86181	471.58	1804.1	positive	False	KY00-10	ok	
KY00-11_bathymetry_dmo	7	3	4	0	3	0	13485597	138.61351	139.78062	34.745148	35.204397	37.77	1218.6	positive	False	KY00-11	ok	
KY00-12_leg1_bathymetry_dmo	14	10	4	0	10	0	117258580	-179.970191	179.967694	4.98213	10.936045	898.9	6549.2	positive	False	KY00-12	ok	
KY00-12_leg2_bathymetry_dmo	10	6	4	0	6	0	45418228	-179.842809	179.921136	0.449786	5.851076	4370.0	5878.2	positive	False	KY00-12	ok	
KY01-02_leg1_bathymetry_dmo	17	13	4	0	13	0	149987259	141.883903	150.0998	32.949041	38.081668	1474.1	8991.8	positive	False	KY01-02	ok	
KY01-02_leg2_bathymetry_dmo	5	1	4	0	1	0	2037704	142.831119	142.979455	33.992913	34.082417	5048.2	5405.6	positive	False	KY01-02	ok	
KY01-06_leg1_bathymetry_dmo	6	2	4	0	2	0	64493634	137.490808	138.674271	33.587964	34.53399	209.61	3821.4	positive	False	KY01-06	ok	
KY01-06_leg2_bathymetry_dmo	6	2	4	0	2	0	38365188	137.888529	138.85959	32.876004	34.602564	374.07	3790.7	positive	False	KY01-06	ok	
KY01-10_bathymetry_dmo	5	1	4	0	1	0	4122988	122.667929	122.726628	24.822993	24.876739	740.5	1513.7	positive	False	KY01-10	ok	
KY01-11_leg2_bathymetry_dmo	6	2	4	0	2	0	3670791	141.91483	147.084615	-2.505831	0.021772	3034.7	4702.4	positive	False	KY01-11	ok	
KY02-01_bathymetry_dmo	14	10	4	0	10	0	274539905	123.060441	124.856074	22.7734	24.263184	13.32	10735.3	positive	False	KY02-01	ok	
KY02-02_bathymetry_dmo	8	4	4	0	4	0	9965619	136.480997	136.715509	33.553964	33.809679	1903.7	2112.2	positive	False	KY02-02	ok	
KY02-08_bathymetry_dmo	16	12	4	0	12	0	103472391	142.711345	143.794359	14.335836	21.803106	278.7	4141.9	positive	False	KY02-08	ok	
KY02-09_leg1_bathymetry_dmo	9	5	4	0	5	0	53131721	134.050429	134.153691	35.936894	37.908321	330.27	2344.1	positive	False	KY02-09	ok	
KY02-09_leg2_bathymetry_dmo	12	8	4	0	8	0	103503226	135.740548	137.312324	32.868925	33.824436	963.8	4456.6	positive	False	KY02-09	ok	
KY02-10_leg1_bathymetry_dmo	14	10	4	0	10	0	107825964	148.033404	156.529725	-0.024426	28.870622	982.1	9080.7	positive	False	KY02-10	ok	
KY02-10_leg2_bathymetry_dmo	17	13	4	0	13	0	165129583	135.145827	148.714373	-2.73305	8.105304	481.59	7419.9	positive	False	KY02-10	ok	
KY02-11_leg1_bathymetry_dmo	5	1	4	0	1	0	2256390	139.201248	139.243017	34.995048	35.010404	584.67	1314.8	positive	False	KY02-11	ok	
KY02-11_leg2_bathymetry_dmo	9	5	4	0	5	0	151441487	126.727821	135.82545	27.002113	33.360209	85.77	2955.9	positive	False	KY02-11	ok	
KY02-11_leg3_bathymetry_dmo	6	2	4	0	2	0	18185277	122.637465	124.230674	24.113693	24.880128	617.98	1689.1	positive	False	KY02-11	ok	
KY02-12_bathymetry_dmo	8	4	4	0	4	0	25593387	136.119145	139.291129	32.473503	35.03189	315.15	4768.6	positive	False	KY02-12	ok	
KY03-01_leg1_bathymetry_dmo	19	15	4	0	15	0	263321549	141.014191	147.636437	15.596017	18.109348	383.66	10751.3	positive	False	KY03-01	ok	
KY03-01_leg2_bathymetry_dmo	13	9	4	0	9	0	104265919	140.999065	148.446503	15.360584	19.13477	455.74	7262.2	positive	False	KY03-01	ok	
KY03-05_bathymetry_dmo	7	3	4	0	3	0	21581335	136.308654	136.798433	32.963507	33.286817	1232.1	8555.3	positive	False	KY03-05	ok	
KY03-06_leg1_bathymetry_dmo	15	11	4	0	11	0	153879127	141.050259	148.525847	16.066487	19.738638	654.6	8168.9	positive	False	KY03-06	ok	
KY03-06_leg2_bathymetry_dmo	13	9	4	0	9	0	162896964	140.921328	146.215528	16.733537	18.531718	1713.7	4939.7	positive	False	KY03-06	ok	
KY03-07_bathymetry_dmo	5	1	4	0	1	0	4209903	140.727819	140.831438	30.740147	30.8403	2395.5	2642.3	positive	False	KY03-07	ok	
KY03-08_bathymetry_dmo	8	4	4	0	4	0	4548800	125.71891	128.54925	24.130527	26.230825	917.1	2604.9	positive	False	KY03-08	ok	
KY03-09_bathymetry_dmo	12	8	4	0	8	0	61707252	124.08486	134.249803	23.800687	33.183819	13.16	2968.9	positive	False	KY03-09	ok	
KY03-10_bathymetry_dmo	18	14	4	0	14	0	307413076	138.985083	140.539438	30.16384	32.50311	13.59	2524.0	positive	False	KY03-10	ok	
KY03-11_bathymetry_dmo	10	6	4	0	6	0	9731999	136.557328	139.230112	33.666307	35.00819	150.42	2079.2	positive	False	KY03-11	ok	
KY03-13_bathymetry_dmo	8	4	4	0	4	0	17719530	128.122857	130.631443	25.888329	30.098105	223.93	2657.7	positive	False	KY03-13	ok	
KY03-14_bathymetry_dmo	15	11	4	0	11	0	145446159	134.968222	137.732676	32.077369	33.186356	2679.5	5235.1	positive	False	KY03-14	ok	
KY03-ENG_bathymetry_dmo	11	7	4	0	7	0	55329398	134.987565	138.672379	32.79719	34.152386	819.91	7001.1	positive	False	KY03-ENG	ok	
KY04-01_leg1_bathymetry_dmo	6	2	4	0	2	0	14346455	135.800912	137.238127	32.444378	33.123643	4212.9	4740.3	positive	False	KY04-01	ok	
KY04-01_leg2_bathymetry_dmo	9	5	4	0	5	0	64326197	134.820709	137.224618	32.699984	33.610023	1309.3	3915.2	positive	False	KY04-01	ok	
KY04-02_bathymetry_dmo	8	4	4	0	4	0	81543008	123.45545	127.120355	24.530631	26.929925	115.13	2270.5	positive	False	KY04-02	ok	
KY04-03_bathymetry_dmo	10	6	4	0	6	0	62318800	133.152879	134.516658	31.496875	32.865443	721.95	5053.3	positive	False	KY04-03	ok	
KY04-04_bathymetry_dmo	10	6	4	0	6	0	90072000	129.939285	138.654378	31.251279	34.684821	19.39	2838.2	positive	False	KY04-04	ok	
KY04-05_bathymetry_dmo	8	4	4	0	4	0	126822098	132.389811	134.311889	31.553236	32.868843	345.42	6828.5	positive	False	KY04-05	ok	
KY04-06_bathymetry_dmo	10	6	4	0	6	0	114554062	136.350533	136.739709	33.100046	34.036279	165.84	2963.0	positive	False	KY04-06	ok	
KY04-07_leg1_bathymetry_dmo	7	3	4	0	3	0	18087300	143.93453	144.842639	41.078607	42.293248	907.5	7787.1	positive	False	KY04-07	ok	
KY04-07_leg2_bathymetry_dmo	11	7	4	0	7	0	82955214	143.923505	144.870666	41.097294	42.048625	6.3	7619.9	positive	False	KY04-07	ok	
KY04-08_leg1_bathymetry_dmo	8	4	4	0	4	0	118650788	139.187691	140.197552	30.517887	35.184594	60.52	1692.3	positive	False	KY04-08	ok	
KY04-08_leg2_bathymetry_dmo	5	1	4	0	1	0	3788949	139.798392	139.830422	32.386468	32.443366	247.84	1119.7	positive	False	KY04-08	ok	
KY04-09_bathymetry_dmo	8	4	4	0	4	0	6793394	138.976502	141.958951	39.528296	41.50533	811.17	2184.5	positive	False	KY04-09	ok	
KY04-10_bathymetry_dmo	7	3	4	0	3	0	20842147	138.57077	138.740573	34.706132	35.064324	764.25	2335.8	positive	False	KY04-10	ok	
KY04-11_bathymetry_dmo	24	20	4	0	20	0	232843164	135.148357	139.595146	32.88016	35.105141	12.25	4963.2	positive	False	KY04-11	ok	
KY04-12_bathymetry_dmo	19	15	4	0	15	0	176044862	133.098592	142.98804	29.96045	34.979672	87.21	10023.3	positive	False	KY04-12	ok	
KY04-13_leg1_bathymetry_dmo	11	7	4	0	7	0	117194761	136.008032	137.164735	32.034265	33.92221	91.96	4730.7	positive	False	KY04-13	ok	
KY04-14_bathymetry_dmo	16	12	4	0	12	0	240872318	135.91417	136.78768	33.171911	33.619334	145.41	3169.5	positive	False	KY04-14	ok	
KY05-01_bathymetry_dmo	15	11	4	0	11	0	180913538	123.814265	128.078051	24.043242	26.219824	35.58	3570.5	positive	False	KY05-01	ok	
KY05-02_bathymetry_dmo	16	12	4	0	12	0	164403884	137.182208	143.388157	26.863635	27.499894	96.11	9502.3	positive	False	KY05-02	ok	
KY05-03_bathymetry_dmo	8	4	4	0	4	0	45576393	135.73659	137.689384	32.891606	34.210622	732.07	4279.1	positive	False	KY05-03	ok	
KY05-04_bathymetry_dmo	6	2	4	0	2	0	3087364	138.625945	138.688897	35.012793	35.054847	980.1	1391.0	positive	False	KY05-04	ok	
KY05-05_bathymetry_dmo	7	3	4	0	3	0	42892690	139.168138	139.716384	34.814256	35.23891	48.02	1760.8	positive	False	KY05-05	ok	
KY05-06_bathymetry_dmo	7	3	4	0	3	0	91901810	139.082402	139.347577	34.612723	35.030892	64.88	1416.1	positive	False	KY05-06	ok	
KY05-07_bathymetry_dmo	9	5	4	0	5	0	100116230	139.989278	141.23896	25.845497	31.442902	168.52	3830.8	positive	False	KY05-07	ok	
KY05-08_bathymetry_dmo	10	6	4	0	6	0	58656533	137.857375	138.298808	37.229818	38.014033	123.3	1836.3	positive	False	KY05-08	ok	
KY05-10_bathymetry_dmo	5	1	4	0	1	0	2737781	138.582876	138.756084	35.048349	35.058854	461.86	1121.0	positive	False	KY05-10	ok	
KY05-11_bathymetry_dmo	22	18	4	0	18	0	305197244	136.134658	145.402745	30.008963	32.170071	526.59	9657.1	positive	False	KY05-11	ok	
KY05-14_leg2_bathymetry_dmo	5	1	4	0	1	0	8603775	136.255497	136.950244	32.703747	33.634072	1858.1	4490.5	positive	False	KY05-14	ok	
KY05-14_leg3_bathymetry_dmo	6	2	4	0	2	0	12362147	126.745502	130.330289	27.78423	28.512537	323.7	1670.8	positive	False	KY05-14	ok	
KY05-ENG_bathymetry_dmo	9	5	4	0	5	0	17150166	136.518712	138.649596	33.57634	34.863795	1077.6	3743.7	positive	False	KY05-ENG	ok	
